Date,SKU Code,Quantity Sold,Category,Cost per Unit,Selling Price,Revenue
2026-02-15 16:33:11.184966,SKU78,4,Sports,8.64,102.86,411.44
2026-02-16 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-17 16:33:11.184966,SKU78,4,Sports,8.64,102.86,411.44
2026-02-18 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-19 16:33:11.184966,SKU78,4,Sports,8.64,102.86,411.44
2026-02-20 16:33:11.184966,SKU78,3,Sports,8.64,102.86,308.58
2026-02-21 16:33:11.184966,SKU78,6,Sports,8.64,102.86,617.16
2026-02-22 16:33:11.184966,SKU78,9,Sports,8.64,102.86,925.74
2026-02-23 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-24 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-25 16:33:11.184966,SKU78,6,Sports,8.64,102.86,617.16
2026-02-26 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-27 16:33:11.184966,SKU78,3,Sports,8.64,102.86,308.58
2026-02-28 16:33:11.184966,SKU78,4,Sports,8.64,102.86,411.44
2026-03-01 16:33:11.184966,SKU78,3,Sports,8.64,102.86,308.58
2026-03-02 16:33:11.184966,SKU78,6,Sports,8.64,102.86,617.16
2026-03-03 16:33:11.184966,SKU78,6,Sports,8.64,102.86,617.16
2026-03-04 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-03-05 16:33:11.184966,SKU78,6,Sports,8.64,102.86,617.16
2026-03-06 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-03-07 16:33:11.184966,SKU78,4,Sports,8.64,102.86,411.44
2026-03-08 16:33:11.184966,SKU78,3,Sports,8.64,102.86,308.58
2026-03-09 16:33:11.184966,SKU78,5,Sports,8.64,102.86,514.3
2026-02-08 16:33:11.184966,SKU79,9,Sports,21.63,112.3,1010.6999999999999
2026-02-09 16:33:11.184966,SKU79,3,Sports,21.63,112.3,336.9
2026-02-10 16:33:11.184966,SKU79,5,Sports,21.63,112.3,561.5
2026-02-11 16:33:11.184966,SKU79,3,Sports,21.63,112.3,336.9
2026-02-12 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-02-13 16:33:11.184966,SKU79,6,Sports,21.63,112.3,673.8
2026-02-14 16:33:11.184966,SKU79,6,Sports,21.63,112.3,673.8
2026-02-15 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-02-16 16:33:11.184966,SKU79,2,Sports,21.63,112.3,224.6
2026-02-17 16:33:11.184966,SKU79,4,Sports,21.63,112.3,449.2
2026-02-18 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-02-19 16:33:11.184966,SKU79,1,Sports,21.63,112.3,112.3
2026-02-20 16:33:11.184966,SKU79,10,Sports,21.63,112.3,1123.0
2026-02-21 16:33:11.184966,SKU79,4,Sports,21.63,112.3,449.2
2026-02-22 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-02-23 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-02-24 16:33:11.184966,SKU79,6,Sports,21.63,112.3,673.8
2026-02-25 16:33:11.184966,SKU79,6,Sports,21.63,112.3,673.8
2026-02-26 16:33:11.184966,SKU79,4,Sports,21.63,112.3,449.2
2026-02-27 16:33:11.184966,SKU79,8,Sports,21.63,112.3,898.4
2026-02-28 16:33:11.184966,SKU79,3,Sports,21.63,112.3,336.9
2026-03-01 16:33:11.184966,SKU79,4,Sports,21.63,112.3,449.2
2026-03-02 16:33:11.184966,SKU79,8,Sports,21.63,112.3,898.4
2026-03-03 16:33:11.184966,SKU79,8,Sports,21.63,112.3,898.4
2026-03-04 16:33:11.184966,SKU79,8,Sports,21.63,112.3,898.4
2026-03-05 16:33:11.184966,SKU79,9,Sports,21.63,112.3,1010.6999999999999
2026-03-06 16:33:11.184966,SKU79,5,Sports,21.63,112.3,561.5
2026-03-07 16:33:11.184966,SKU79,7,Sports,21.63,112.3,786.1
2026-03-08 16:33:11.184966,SKU79,5,Sports,21.63,112.3,561.5
2026-03-09 16:33:11.184966,SKU79,6,Sports,21.63,112.3,673.8
2026-02-08 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-02-09 16:33:11.184966,SKU80,8,Sports,15.9,17.75,142.0
2026-02-10 16:33:11.184966,SKU80,5,Sports,15.9,17.75,88.75
2026-02-12 16:33:11.184966,SKU80,6,Sports,15.9,17.75,106.5
2026-02-13 16:33:11.184966,SKU80,4,Sports,15.9,17.75,71.0
2026-02-14 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-02-15 16:33:11.184966,SKU80,9,Sports,15.9,17.75,159.75
2026-02-16 16:33:11.184966,SKU80,4,Sports,15.9,17.75,71.0
2026-02-17 16:33:11.184966,SKU80,7,Sports,15.9,17.75,124.25
2026-02-18 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-02-19 16:33:11.184966,SKU80,6,Sports,15.9,17.75,106.5
2026-02-20 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-02-21 16:33:11.184966,SKU80,6,Sports,15.9,17.75,106.5
2026-02-22 16:33:11.184966,SKU80,7,Sports,15.9,17.75,124.25
2026-02-23 16:33:11.184966,SKU80,2,Sports,15.9,17.75,35.5
2026-02-24 16:33:11.184966,SKU80,1,Sports,15.9,17.75,17.75
2026-02-25 16:33:11.184966,SKU80,4,Sports,15.9,17.75,71.0
2026-02-26 16:33:11.184966,SKU80,9,Sports,15.9,17.75,159.75
2026-02-27 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-02-28 16:33:11.184966,SKU80,3,Sports,15.9,17.75,53.25
2026-03-01 16:33:11.184966,SKU80,2,Sports,15.9,17.75,35.5
2026-03-02 16:33:11.184966,SKU80,5,Sports,15.9,17.75,88.75
2026-03-03 16:33:11.184966,SKU80,6,Sports,15.9,17.75,106.5
2026-03-04 16:33:11.184966,SKU80,6,Sports,15.9,17.75,106.5
2026-03-05 16:33:11.184966,SKU80,5,Sports,15.9,17.75,88.75
2026-03-06 16:33:11.184966,SKU80,2,Sports,15.9,17.75,35.5
2026-03-07 16:33:11.184966,SKU80,7,Sports,15.9,17.75,124.25
2026-03-08 16:33:11.184966,SKU80,5,Sports,15.9,17.75,88.75
2026-03-09 16:33:11.184966,SKU80,7,Sports,15.9,17.75,124.25
2026-02-08 16:33:11.184966,SKU81,5,Beauty,41.14,32.98,164.89999999999998
2026-02-09 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-02-10 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-02-11 16:33:11.184966,SKU81,8,Beauty,41.14,32.98,263.84
2026-02-12 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-02-13 16:33:11.184966,SKU81,2,Beauty,41.14,32.98,65.96
2026-02-14 16:33:11.184966,SKU81,3,Beauty,41.14,32.98,98.94
2026-02-15 16:33:11.184966,SKU81,3,Beauty,41.14,32.98,98.94
2026-02-16 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-02-17 16:33:11.184966,SKU81,6,Beauty,41.14,32.98,197.88
2026-02-19 16:33:11.184966,SKU81,8,Beauty,41.14,32.98,263.84
2026-02-20 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-02-21 16:33:11.184966,SKU81,5,Beauty,41.14,32.98,164.89999999999998
2026-02-22 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-02-23 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-02-24 16:33:11.184966,SKU81,11,Beauty,41.14,32.98,362.78
2026-02-25 16:33:11.184966,SKU81,3,Beauty,41.14,32.98,98.94
2026-02-26 16:33:11.184966,SKU81,5,Beauty,41.14,32.98,164.89999999999998
2026-02-27 16:33:11.184966,SKU81,1,Beauty,41.14,32.98,32.98
2026-02-28 16:33:11.184966,SKU81,5,Beauty,41.14,32.98,164.89999999999998
2026-03-01 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-03-02 16:33:11.184966,SKU81,2,Beauty,41.14,32.98,65.96
2026-03-03 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-03-04 16:33:11.184966,SKU81,4,Beauty,41.14,32.98,131.92
2026-03-05 16:33:11.184966,SKU81,6,Beauty,41.14,32.98,197.88
2026-03-06 16:33:11.184966,SKU81,6,Beauty,41.14,32.98,197.88
2026-03-07 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-03-08 16:33:11.184966,SKU81,5,Beauty,41.14,32.98,164.89999999999998
2026-03-09 16:33:11.184966,SKU81,7,Beauty,41.14,32.98,230.85999999999999
2026-02-08 16:33:11.184966,SKU82,9,Electronics,26.16,83.83,754.47
2026-02-09 16:33:11.184966,SKU82,3,Electronics,26.16,83.83,251.49
2026-02-10 16:33:11.184966,SKU82,9,Electronics,26.16,83.83,754.47
2026-02-11 16:33:11.184966,SKU82,2,Electronics,26.16,83.83,167.66
2026-02-12 16:33:11.184966,SKU82,7,Electronics,26.16,83.83,586.81
2026-02-13 16:33:11.184966,SKU82,9,Electronics,26.16,83.83,754.47
2026-02-14 16:33:11.184966,SKU82,4,Electronics,26.16,83.83,335.32
2026-02-15 16:33:11.184966,SKU82,3,Electronics,26.16,83.83,251.49
2026-02-16 16:33:11.184966,SKU82,6,Electronics,26.16,83.83,502.98
2026-02-17 16:33:11.184966,SKU82,3,Electronics,26.16,83.83,251.49
2026-02-18 16:33:11.184966,SKU82,5,Electronics,26.16,83.83,419.15
2026-02-19 16:33:11.184966,SKU82,7,Electronics,26.16,83.83,586.81
2026-02-20 16:33:11.184966,SKU82,4,Electronics,26.16,83.83,335.32
2026-02-21 16:33:11.184966,SKU82,3,Electronics,26.16,83.83,251.49
2026-02-22 16:33:11.184966,SKU82,8,Electronics,26.16,83.83,670.64
2026-02-23 16:33:11.184966,SKU82,4,Electronics,26.16,83.83,335.32
2026-02-24 16:33:11.184966,SKU82,1,Electronics,26.16,83.83,83.83
2026-02-25 16:33:11.184966,SKU82,4,Electronics,26.16,83.83,335.32
2026-02-26 16:33:11.184966,SKU82,6,Electronics,26.16,83.83,502.98
2026-02-27 16:33:11.184966,SKU82,5,Electronics,26.16,83.83,419.15
2026-02-28 16:33:11.184966,SKU82,2,Electronics,26.16,83.83,167.66
2026-03-01 16:33:11.184966,SKU82,7,Electronics,26.16,83.83,586.81
2026-03-02 16:33:11.184966,SKU82,9,Electronics,26.16,83.83,754.47
2026-03-03 16:33:11.184966,SKU82,3,Electronics,26.16,83.83,251.49
2026-03-04 16:33:11.184966,SKU82,4,Electronics,26.16,83.83,335.32
2026-03-05 16:33:11.184966,SKU82,7,Electronics,26.16,83.83,586.81
2026-03-06 16:33:11.184966,SKU82,5,Electronics,26.16,83.83,419.15
2026-03-07 16:33:11.184966,SKU82,2,Electronics,26.16,83.83,167.66
2026-03-08 16:33:11.184966,SKU82,6,Electronics,26.16,83.83,502.98
2026-03-09 16:33:11.184966,SKU82,6,Electronics,26.16,83.83,502.98
2026-02-08 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-09 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-10 16:33:11.184966,SKU83,6,Beauty,49.25,49.45,296.70000000000005
2026-02-11 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-12 16:33:11.184966,SKU83,2,Beauty,49.25,49.45,98.9
2026-02-13 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-14 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-15 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-16 16:33:11.184966,SKU83,6,Beauty,49.25,49.45,296.70000000000005
2026-02-17 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-18 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-19 16:33:11.184966,SKU83,6,Beauty,49.25,49.45,296.70000000000005
2026-02-20 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-21 16:33:11.184966,SKU83,9,Beauty,49.25,49.45,445.05
2026-02-22 16:33:11.184966,SKU83,3,Beauty,49.25,49.45,148.35000000000002
2026-02-23 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-02-24 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-25 16:33:11.184966,SKU83,5,Beauty,49.25,49.45,247.25
2026-02-27 16:33:11.184966,SKU83,12,Beauty,49.25,49.45,593.4000000000001
2026-02-28 16:33:11.184966,SKU83,3,Beauty,49.25,49.45,148.35000000000002
2026-03-01 16:33:11.184966,SKU83,7,Beauty,49.25,49.45,346.15000000000003
2026-03-02 16:33:11.184966,SKU83,4,Beauty,49.25,49.45,197.8
2026-03-03 16:33:11.184966,SKU83,2,Beauty,49.25,49.45,98.9
2026-03-04 16:33:11.184966,SKU83,7,Beauty,49.25,49.45,346.15000000000003
2026-03-05 16:33:11.184966,SKU83,8,Beauty,49.25,49.45,395.6
2026-03-06 16:33:11.184966,SKU83,7,Beauty,49.25,49.45,346.15000000000003
2026-03-07 16:33:11.184966,SKU83,7,Beauty,49.25,49.45,346.15000000000003
2026-03-08 16:33:11.184966,SKU83,2,Beauty,49.25,49.45,98.9
2026-03-09 16:33:11.184966,SKU83,3,Beauty,49.25,49.45,148.35000000000002
2026-02-08 16:33:11.184966,SKU84,7,Beauty,22.95,37.96,265.72
2026-02-09 16:33:11.184966,SKU84,3,Beauty,22.95,37.96,113.88
2026-02-10 16:33:11.184966,SKU84,7,Beauty,22.95,37.96,265.72
2026-02-11 16:33:11.184966,SKU84,4,Beauty,22.95,37.96,151.84
2026-02-12 16:33:11.184966,SKU84,2,Beauty,22.95,37.96,75.92
2026-02-13 16:33:11.184966,SKU84,3,Beauty,22.95,37.96,113.88
2026-02-14 16:33:11.184966,SKU84,5,Beauty,22.95,37.96,189.8
2026-02-15 16:33:11.184966,SKU84,3,Beauty,22.95,37.96,113.88
2026-02-16 16:33:11.184966,SKU84,6,Beauty,22.95,37.96,227.76
2026-02-17 16:33:11.184966,SKU84,4,Beauty,22.95,37.96,151.84
2026-02-18 16:33:11.184966,SKU84,1,Beauty,22.95,37.96,37.96
2026-02-19 16:33:11.184966,SKU84,4,Beauty,22.95,37.96,151.84
2026-02-20 16:33:11.184966,SKU84,8,Beauty,22.95,37.96,303.68
2026-02-21 16:33:11.184966,SKU84,5,Beauty,22.95,37.96,189.8
2026-02-22 16:33:11.184966,SKU84,5,Beauty,22.95,37.96,189.8
2026-02-23 16:33:11.184966,SKU84,8,Beauty,22.95,37.96,303.68
2026-02-24 16:33:11.184966,SKU84,6,Beauty,22.95,37.96,227.76
2026-02-25 16:33:11.184966,SKU84,2,Beauty,22.95,37.96,75.92
2026-02-26 16:33:11.184966,SKU84,6,Beauty,22.95,37.96,227.76
2026-02-27 16:33:11.184966,SKU84,4,Beauty,22.95,37.96,151.84
2026-02-28 16:33:11.184966,SKU84,3,Beauty,22.95,37.96,113.88
2026-03-01 16:33:11.184966,SKU84,5,Beauty,22.95,37.96,189.8
2026-03-02 16:33:11.184966,SKU84,7,Beauty,22.95,37.96,265.72
2026-03-03 16:33:11.184966,SKU84,5,Beauty,22.95,37.96,189.8
2026-03-04 16:33:11.184966,SKU84,2,Beauty,22.95,37.96,75.92
2026-03-05 16:33:11.184966,SKU84,7,Beauty,22.95,37.96,265.72
2026-03-06 16:33:11.184966,SKU84,4,Beauty,22.95,37.96,151.84
2026-03-07 16:33:11.184966,SKU84,3,Beauty,22.95,37.96,113.88
2026-03-08 16:33:11.184966,SKU84,9,Beauty,22.95,37.96,341.64
2026-03-09 16:33:11.184966,SKU84,7,Beauty,22.95,37.96,265.72
2026-02-08 16:33:11.184966,SKU85,8,Electronics,41.74,42.48,339.84
2026-02-09 16:33:11.184966,SKU85,6,Electronics,41.74,42.48,254.88
2026-02-10 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-02-11 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-12 16:33:11.184966,SKU85,9,Electronics,41.74,42.48,382.32
2026-02-13 16:33:11.184966,SKU85,2,Electronics,41.74,42.48,84.96
2026-02-14 16:33:11.184966,SKU85,4,Electronics,41.74,42.48,169.92
2026-02-15 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-16 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-17 16:33:11.184966,SKU85,4,Electronics,41.74,42.48,169.92
2026-02-18 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-19 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-02-20 16:33:11.184966,SKU85,2,Electronics,41.74,42.48,84.96
2026-02-21 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-22 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-02-23 16:33:11.184966,SKU85,9,Electronics,41.74,42.48,382.32
2026-02-24 16:33:11.184966,SKU85,5,Electronics,41.74,42.48,212.39999999999998
2026-02-25 16:33:11.184966,SKU85,6,Electronics,41.74,42.48,254.88
2026-02-26 16:33:11.184966,SKU85,8,Electronics,41.74,42.48,339.84
2026-02-27 16:33:11.184966,SKU85,6,Electronics,41.74,42.48,254.88
2026-02-28 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-03-01 16:33:11.184966,SKU85,6,Electronics,41.74,42.48,254.88
2026-03-02 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-03-03 16:33:11.184966,SKU85,9,Electronics,41.74,42.48,382.32
2026-03-04 16:33:11.184966,SKU85,2,Electronics,41.74,42.48,84.96
2026-03-05 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-03-06 16:33:11.184966,SKU85,9,Electronics,41.74,42.48,382.32
2026-03-07 16:33:11.184966,SKU85,6,Electronics,41.74,42.48,254.88
2026-03-08 16:33:11.184966,SKU85,8,Electronics,41.74,42.48,339.84
2026-03-09 16:33:11.184966,SKU85,3,Electronics,41.74,42.48,127.44
2026-02-08 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-02-09 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-02-10 16:33:11.184966,SKU86,2,Electronics,40.93,45.48,90.96
2026-02-11 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-02-12 16:33:11.184966,SKU86,1,Electronics,40.93,45.48,45.48
2026-02-13 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-14 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-15 16:33:11.184966,SKU86,7,Electronics,40.93,45.48,318.35999999999996
2026-02-16 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-17 16:33:11.184966,SKU86,7,Electronics,40.93,45.48,318.35999999999996
2026-02-18 16:33:11.184966,SKU86,5,Electronics,40.93,45.48,227.39999999999998
2026-02-19 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-20 16:33:11.184966,SKU86,12,Electronics,40.93,45.48,545.76
2026-02-21 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-22 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-02-23 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-02-24 16:33:11.184966,SKU86,5,Electronics,40.93,45.48,227.39999999999998
2026-02-26 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-02-27 16:33:11.184966,SKU86,3,Electronics,40.93,45.48,136.44
2026-02-28 16:33:11.184966,SKU86,8,Electronics,40.93,45.48,363.84
2026-03-01 16:33:11.184966,SKU86,5,Electronics,40.93,45.48,227.39999999999998
2026-03-02 16:33:11.184966,SKU86,8,Electronics,40.93,45.48,363.84
2026-03-03 16:33:11.184966,SKU86,3,Electronics,40.93,45.48,136.44
2026-03-04 16:33:11.184966,SKU86,5,Electronics,40.93,45.48,227.39999999999998
2026-03-05 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-03-06 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-03-07 16:33:11.184966,SKU86,4,Electronics,40.93,45.48,181.92
2026-03-08 16:33:11.184966,SKU86,6,Electronics,40.93,45.48,272.88
2026-03-09 16:33:11.184966,SKU86,5,Electronics,40.93,45.48,227.39999999999998
2026-02-08 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-09 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-10 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-11 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-12 16:33:11.184966,SKU87,5,Electronics,11.78,103.35,516.75
2026-02-13 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-14 16:33:11.184966,SKU87,4,Electronics,11.78,103.35,413.4
2026-02-15 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-02-16 16:33:11.184966,SKU87,4,Electronics,11.78,103.35,413.4
2026-02-17 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-18 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-19 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-20 16:33:11.184966,SKU87,4,Electronics,11.78,103.35,413.4
2026-02-21 16:33:11.184966,SKU87,5,Electronics,11.78,103.35,516.75
2026-02-22 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-02-23 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-24 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-02-25 16:33:11.184966,SKU87,9,Electronics,11.78,103.35,930.15
2026-02-26 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-27 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-02-28 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-03-01 16:33:11.184966,SKU87,3,Electronics,11.78,103.35,310.04999999999995
2026-03-02 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-03-03 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-03-04 16:33:11.184966,SKU87,6,Electronics,11.78,103.35,620.0999999999999
2026-03-05 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-03-06 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-03-07 16:33:11.184966,SKU87,2,Electronics,11.78,103.35,206.7
2026-03-08 16:33:11.184966,SKU87,8,Electronics,11.78,103.35,826.8
2026-03-09 16:33:11.184966,SKU87,5,Electronics,11.78,103.35,516.75
2026-02-08 16:33:11.184966,SKU88,4,Electronics,27.87,25.03,100.12
2026-02-09 16:33:11.184966,SKU88,7,Electronics,27.87,25.03,175.21
2026-02-10 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-02-11 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-02-12 16:33:11.184966,SKU88,7,Electronics,27.87,25.03,175.21
2026-02-13 16:33:11.184966,SKU88,6,Electronics,27.87,25.03,150.18
2026-02-14 16:33:11.184966,SKU88,7,Electronics,27.87,25.03,175.21
2026-02-15 16:33:11.184966,SKU88,8,Electronics,27.87,25.03,200.24
2026-02-16 16:33:11.184966,SKU88,8,Electronics,27.87,25.03,200.24
2026-02-17 16:33:11.184966,SKU88,7,Electronics,27.87,25.03,175.21
2026-02-18 16:33:11.184966,SKU88,1,Electronics,27.87,25.03,25.03
2026-02-19 16:33:11.184966,SKU88,3,Electronics,27.87,25.03,75.09
2026-02-20 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-02-21 16:33:11.184966,SKU88,4,Electronics,27.87,25.03,100.12
2026-02-22 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-02-23 16:33:11.184966,SKU88,5,Electronics,27.87,25.03,125.15
2026-02-24 16:33:11.184966,SKU88,5,Electronics,27.87,25.03,125.15
2026-02-25 16:33:11.184966,SKU88,3,Electronics,27.87,25.03,75.09
2026-02-26 16:33:11.184966,SKU88,3,Electronics,27.87,25.03,75.09
2026-02-27 16:33:11.184966,SKU88,8,Electronics,27.87,25.03,200.24
2026-02-28 16:33:11.184966,SKU88,4,Electronics,27.87,25.03,100.12
2026-03-01 16:33:11.184966,SKU88,3,Electronics,27.87,25.03,75.09
2026-03-02 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-03-03 16:33:11.184966,SKU88,5,Electronics,27.87,25.03,125.15
2026-03-04 16:33:11.184966,SKU88,6,Electronics,27.87,25.03,150.18
2026-03-05 16:33:11.184966,SKU88,5,Electronics,27.87,25.03,125.15
2026-03-06 16:33:11.184966,SKU88,5,Electronics,27.87,25.03,125.15
2026-03-07 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-03-08 16:33:11.184966,SKU88,2,Electronics,27.87,25.03,50.06
2026-03-09 16:33:11.184966,SKU88,1,Electronics,27.87,25.03,25.03
2026-02-08 16:33:11.184966,SKU89,4,Sports,36.31,87.98,351.92
2026-02-09 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-10 16:33:11.184966,SKU89,7,Sports,36.31,87.98,615.86
2026-02-11 16:33:11.184966,SKU89,8,Sports,36.31,87.98,703.84
2026-02-12 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-13 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-02-14 16:33:11.184966,SKU89,9,Sports,36.31,87.98,791.82
2026-02-15 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-02-16 16:33:11.184966,SKU89,6,Sports,36.31,87.98,527.88
2026-02-17 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-18 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-02-19 16:33:11.184966,SKU89,1,Sports,36.31,87.98,87.98
2026-02-20 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-21 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-22 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-02-23 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-02-24 16:33:11.184966,SKU89,2,Sports,36.31,87.98,175.96
2026-02-25 16:33:11.184966,SKU89,10,Sports,36.31,87.98,879.8000000000001
2026-02-26 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-02-27 16:33:11.184966,SKU89,7,Sports,36.31,87.98,615.86
2026-02-28 16:33:11.184966,SKU89,9,Sports,36.31,87.98,791.82
2026-03-01 16:33:11.184966,SKU89,8,Sports,36.31,87.98,703.84
2026-03-02 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
2026-03-03 16:33:11.184966,SKU89,1,Sports,36.31,87.98,87.98
2026-03-04 16:33:11.184966,SKU89,3,Sports,36.31,87.98,263.94
2026-03-05 16:33:11.184966,SKU89,5,Sports,36.31,87.98,439.90000000000003
